source	target	source_genesymbol	target_genesymbol	istruelr	isphysical	issmallmolecule
P11511	P03372	CYP19A1	ESR1	False	False	False
P11511	Q92731	CYP19A1	ESR2	False	False	False
P11511	Q99527	CYP19A1	GPER1	False	False	True
P14061	O75469	HSD17B1	NR1I2	False	False	False
P14061	P03372	HSD17B1	ESR1	False	False	False
P14061	Q92731	HSD17B1	ESR2	False	False	False
P14061	Q99527	HSD17B1	GPER1	False	False	True
P04628	COMPLEX:P34925_Q9H461	WNT1	RYK_FZD8	True	True	False
P41221	COMPLEX:P34925_Q9H461	WNT5A	RYK_FZD8	True	True	False
P56703	COMPLEX:P34925_Q9H461	WNT3	RYK_FZD8	True	True	False
P56704	COMPLEX:P34925_Q9H461	WNT3A	RYK_FZD8	True	True	False
COMPLEX:P01215_P01225	P23945	CGA_FSHB	FSHR	True	False	False
P22466	COMPLEX:P47211_Q8TDV0	GAL	GALR1_GPR151	True	False	False
Q9UBC7	COMPLEX:P47211_Q8TDV0	GALP	GALR1_GPR151	True	False	False
P22466	COMPLEX:O43603_Q8TDV0	GAL	GALR2_GPR151	True	False	False
Q9BT56	COMPLEX:O43603_Q8TDV0	SPX	GALR2_GPR151	True	False	False
Q9UBC7	COMPLEX:O43603_Q8TDV0	GALP	GALR2_GPR151	True	False	False
P22466	COMPLEX:O60755_Q8TDV0	GAL	GALR3_GPR151	True	False	False
Q9BT56	COMPLEX:O60755_Q8TDV0	SPX	GALR3_GPR151	True	False	False
Q9UBC7	COMPLEX:O60755_Q8TDV0	GALP	GALR3_GPR151	True	False	False
P00734	COMPLEX:P07359_P13224	F2	GP1BA_GP1BB	False	True	False
P05019	COMPLEX:P08069_P51654	IGF1	IGF1R_GPC3	True	False	False
P40933	COMPLEX:P14784_Q13261	IL15	IL2RB_IL15RA	True	False	False
Q96PD4	COMPLEX:Q8NAC3_Q96F46	IL17F	IL17RC_IL17RA	True	False	False
P18510	COMPLEX:P14778_Q9NPH3	IL1RN	IL1R1_IL1RAP	True	True	False
P18510	COMPLEX:P27930_Q9NPH3	IL1RN	IL1R2_IL1RAP	True	True	False
O00468	COMPLEX:O15146_O75096	AGRN	MUSK_LRP4	False	True	False
P14679	P51810	TYR	GPR143	False	False	False
P09960	Q13304	LTA4H	GPR17	False	False	False
P09960	Q15722	LTA4H	LTB4R	False	False	True
P09960	Q9NPC1	LTA4H	LTB4R2	False	False	False
COMPLEX:P09917_P20292_Q16873	Q13304	ALOX5_ALOX5AP_LTC4S	GPR17	False	False	False
COMPLEX:P09917_P20292_Q16873	Q9NS75	ALOX5_ALOX5AP_LTC4S	CYSLTR2	False	False	True
COMPLEX:P09917_P20292_Q16873	Q9Y271	ALOX5_ALOX5AP_LTC4S	CYSLTR1	False	False	True
COMPLEX:P19440_P36269	Q13304	GGT1_GGT5	GPR17	False	False	False
COMPLEX:P19440_P36269	Q9NS75	GGT1_GGT5	CYSLTR2	False	False	False
COMPLEX:P19440_P36269	Q9Y271	GGT1_GGT5	CYSLTR1	False	False	False
P16444	Q9Y271	DPEP1	CYSLTR1	False	False	False
Q9H4A9	Q9Y271	DPEP2	CYSLTR1	False	False	False
Q9H4B8	Q9Y271	DPEP3	CYSLTR1	False	False	False
P18054	P25090	ALOX12	FPR2	False	False	False
P18054	Q9Y271	ALOX12	CYSLTR1	False	False	False
COMPLEX:P09917_P20292_Q16873	P25090	ALOX5_ALOX5AP_LTC4S	FPR2	False	False	True
M5A8F1	Q15758	ERVH48-1	SLC1A5	False	False	False
P46597	P48039	ASMT	MTNR1A	False	False	False
P46597	P49286	ASMT	MTNR1B	True	False	False
Q96S42	COMPLEX:P13385_P27037_P36896	NODAL	TDGF1_ACVR2A_ACVR1B	True	False	False
Q96S42	COMPLEX:P0CG37_Q13705_Q8NER5	NODAL	CFC1_ACVR2B_ACVR1C	True	False	False
Q96S42	COMPLEX:P13385_Q13705_Q8NER5	NODAL	TDGF1_ACVR2B_ACVR1C	True	False	False
P09172	P07550	DBH	ADRB2	True	False	False
P09172	P08588	DBH	ADRB1	True	False	False
P09172	P08913	DBH	ADRA2A	True	False	False
P09172	P13945	DBH	ADRB3	True	False	False
P09172	P18089	DBH	ADRA2B	True	False	False
P09172	P18825	DBH	ADRA2C	True	False	False
P09172	P25100	DBH	ADRA1D	True	False	False
P09172	P35348	DBH	ADRA1A	True	False	False
P09172	P35368	DBH	ADRA1B	True	False	False
O00182	Q14118	LGALS9	DAG1	False	False	False
O00182	Q92673	LGALS9	SORL1	False	False	False
O00294	Q06418	TULP1	TYRO3	False	False	False
O00300	O14788	TNFRSF11B	TNFSF11	False	False	False
O00468	P13591	AGRN	NCAM1	False	False	False
O00468	Q13332	AGRN	PTPRS	False	False	False
O00584	Q9NR97	RNASET2	TLR8	False	False	False
O14511	P21860	NRG2	ERBB3	True	False	False
O14511	Q15303	NRG2	ERBB4	True	False	False
Q14563	O14786	SEMA3A	NRP1	True	True	False
O14944	P00533	EREG	EGFR	True	False	False
O14944	Q15303	EREG	ERBB4	True	False	False
Q8NHW4	O15173	CCL4L2	PGRMC2	False	False	False
Q7Z5A7	O15354	TAFA5	GPR37	False	False	False
O43323	COMPLEX:Q13635_Q9BWV1	DHH	PTCH1_BOC	True	True	False
O43323	COMPLEX:Q13635_Q4KMG0	DHH	PTCH1_CDON	True	True	False
O43323	COMPLEX:P54826_Q13635	DHH	GAS1_PTCH1	True	False	False
O43914	P16070	TYROBP	CD44	False	False	False
O43915	P35916	VEGFD	FLT4	True	False	False
O43915	P35968	VEGFD	KDR	True	False	False
Q13275	O60462	SEMA3F	NRP2	True	True	False
Q99985	O60462	SEMA3C	NRP2	True	True	False
COMPLEX:P05108_P10109_P22570_Q6P4F2	O75469	CYP11A1_FDX1_FDXR_FDX2	NR1I2	False	False	False
Q2I0M5	O75473	RSPO4	LGR5	True	True	False
Q7Z5A7	O95136	TAFA5	S1PR2	False	False	False
P20711	O95264	DDC	HTR3B	False	False	False
O95750	Q96RI1	FGF19	NR1H4	False	False	False
P01133	P00533	EGF	EGFR	True	False	False
P01135	P00533	TGFA	EGFR	True	False	False
P15514	P00533	AREG	EGFR	True	False	False
P35070	P00533	BTC	EGFR	True	False	False
P53621	P00533	COPA	EGFR	False	False	False
P01127	P09619	PDGFB	PDGFRB	True	False	False
P01127	P16234	PDGFB	PDGFRA	True	False	False
P01133	Q02297	EGF	NRG1	False	False	False
P01137	P10275	TGFB1	AR	True	True	False
P01137	P11473	TGFB1	VDR	True	True	False
P01160	P03372	NPPA	ESR1	False	False	False
P01160	Q92753	NPPA	RORB	False	False	False
P01178	Q92731	OXT	ESR2	False	False	False
P01258	P30988	CALCA	CALCR	True	False	False
P01258	COMPLEX:O60894_Q16602	CALCA	RAMP1_CALCRL	True	False	False
P01275	P14735	GCG	IDE	False	False	False
P01308	P14735	INS	IDE	False	False	False
P01344	P14735	IGF2	IDE	False	False	False
P01374	P36941	LTA	LTBR	True	False	False
P01375	Q13546	TNF	RIPK1	True	False	False
P01375	Q14118	TNF	DAG1	False	False	False
P01588	P52799	EPO	EFNB2	False	True	False
P02647	COMPLEX:O43914_Q9NZC2	APOA1	TYROBP_TREM2	False	False	False
P02649	COMPLEX:O43914_Q9NZC2	APOE	TYROBP_TREM2	True	True	False
P02652	COMPLEX:O43914_Q9NZC2	APOA2	TYROBP_TREM2	False	False	False
P02766	Q08345	TTR	DDR1	False	False	False
P02766	Q15109	TTR	AGER	False	False	False
Q30201	P02786	HFE	TFRC	False	False	False
P02792	Q6ZMJ2	FTL	SCARA5	False	False	False
P02794	Q6ZMJ2	FTH1	SCARA5	False	False	False
P04155	P03372	TFF1	ESR1	False	False	False
P09341	P03372	CXCL1	ESR1	False	False	False
P23560	P03372	BDNF	ESR1	False	False	False
Q9H293	P03372	IL25	ESR1	False	False	False
P04083	P25089	ANXA1	FPR3	True	True	False
P04083	P25090	ANXA1	FPR2	True	True	False
P04114	Q0VD83	APOB	APOBR	False	False	False
P04114	COMPLEX:O43914_Q9NZC2	APOB	TYROBP_TREM2	False	False	False
P04141	P04150	CSF2	NR3C1	False	False	False
P05113	P04150	IL5	NR3C1	False	False	False
P10145	P04150	CXCL8	NR3C1	False	False	False
P13500	P04150	CCL2	NR3C1	False	False	False
P22301	P04150	IL10	NR3C1	False	False	False
P48023	P04150	FASLG	NR3C1	False	False	False
P51671	P04150	CCL11	NR3C1	False	False	False
P80098	P04150	CCL7	NR3C1	False	False	False
P04155	P21802	TFF1	FGFR2	False	False	False
P04155	Q92731	TFF1	ESR2	False	False	False
P14174	P04233	MIF	CD74	True	False	False
P43490	P04629	NAMPT	NTRK1	False	False	False
P04808	P10275	RLN1	AR	False	False	False
P05067	Q92673	APP	SORL1	False	False	False
P05067	COMPLEX:O43914_Q9NZC2	APP	TYROBP_TREM2	False	False	False
P05112	Q14627	IL4	IL13RA2	True	False	False
P15514	P05362	AREG	ICAM1	False	True	False
P16150	P05362	SPN	ICAM1	False	True	False
COMPLEX:P05107_P20701	P05362	ITGB2_ITGAL	ICAM1	False	True	False
COMPLEX:P05107_P11215	P05362	ITGB2_ITGAM	ICAM1	False	True	False
COMPLEX:P05107_P20702	P05362	ITGB2_ITGAX	ICAM1	False	True	False
COMPLEX:P05107_P11215	P06734	ITGB2_ITGAM	FCER2	False	False	False
COMPLEX:P05106_P06756	P06734	ITGB3_ITGAV	FCER2	False	False	False
COMPLEX:P05107_P20702	P06734	ITGB2_ITGAX	FCER2	False	False	False
P09603	P07333	CSF1	CSF1R	True	False	False
Q6ZMJ4	P07333	IL34	CSF1R	True	False	False
P08575	P20273	PTPRC	CD22	False	True	False
P08575	P22897	PTPRC	MRC1	False	True	False
P08575	Q92854	PTPRC	SEMA4D	False	False	False
P20711	P08908	DDC	HTR1A	False	False	True
P09603	P30825	CSF1	SLC7A1	True	False	False
Q9GZP0	P09619	PDGFD	PDGFRB	True	False	False
P10092	COMPLEX:O60894_Q16602	CALCB	RAMP1_CALCRL	True	False	False
P10147	P14735	CCL3	IDE	False	False	False
P51857	P10275	AKR1D1	AR	False	False	False
Q53GQ0	P10275	HSD17B12	AR	False	False	False
P37058	P10275	HSD17B3	AR	False	False	False
COMPLEX:P01266_P55073	P10827	TG_DIO3	THRA	False	False	False
P10909	COMPLEX:O43914_Q9NZC2	CLU	TYROBP_TREM2	False	False	False
P10997	P14735	IAPP	IDE	False	False	False
P13236	P30825	CCL4	SLC7A1	True	False	False
P23560	P13591	BDNF	NCAM1	False	False	False
P39905	P13591	GDNF	NCAM1	False	False	False
P13598	Q9NNX6	ICAM2	CD209	False	False	False
P13688	Q9NNX6	CEACAM1	CD209	False	True	False
P14151	Q14242	SELL	SELPLG	False	True	False
P20711	P14416	DDC	DRD2	False	False	True
P55773	P14735	CCL23	IDE	False	False	False
P15692	P17948	VEGFA	FLT1	True	False	False
P15692	P35968	VEGFA	KDR	True	False	False
Q6ZMC9	P16070	SIGLEC15	CD44	False	False	False
P16109	Q14242	SELP	SELPLG	False	True	False
P16410	P33681	CTLA4	CD80	False	False	False
P16410	P42081	CTLA4	CD86	False	True	False
COMPLEX:Q86YW7_Q96T91	P16473	GPHB5_GPHA2	TSHR	True	False	False
COMPLEX:P01215_P01222	P16473	CGA_TSHB	TSHR	True	False	False
P16581	Q14242	SELE	SELPLG	False	True	False
P16619	P27487	CCL3L3	DPP4	False	False	False
P17931	Q12866	LGALS3	MERTK	False	False	False
P17936	Q86XT9	IGFBP3	TMEM219	False	False	False
P49763	P17948	PGF	FLT1	True	False	False
P49765	P17948	VEGFB	FLT1	True	False	False
P18075	Q13291	BMP7	SLAMF1	False	False	False
P20711	P21728	DDC	DRD1	False	False	True
P24557	P21731	TBXAS1	TBXA2R	False	False	True
P21854	Q92854	CD72	SEMA4D	False	True	False
P20711	P21917	DDC	DRD4	False	False	True
P20711	P21918	DDC	DRD5	False	False	True
COMPLEX:P01215_P01229	P22888	CGA_LHB	LHCGR	True	False	False
P23560	Q9Y624	BDNF	F11R	False	True	False
P54577	P25024	YARS1	CXCR1	False	False	False
Q7Z5A7	P25090	TAFA5	FPR2	False	False	False
P51460	P25942	INSL3	CD40	False	False	False
P55103	P27037	INHBC	ACVR2A	True	False	False
P58166	P27037	INHBE	ACVR2A	True	False	False
P20711	P28221	DDC	HTR1D	False	False	True
P20711	P28222	DDC	HTR1B	False	False	True
P20711	P28223	DDC	HTR2A	False	False	True
P20711	P28335	DDC	HTR2C	False	False	True
P20711	P28566	DDC	HTR1E	False	False	True
P20711	P30939	DDC	HTR1F	False	False	True
Q6X4W1	P30968	NSMF	GNRHR	False	False	False
P32004	COMPLEX:P15311_P32004	L1CAM	EZR_L1CAM	True	True	False
P32942	Q9NNX6	ICAM3	CD209	True	True	False
P32970	Q9NZH0	CD70	GPRC5B	True	False	False
P20711	P34969	DDC	HTR7	False	False	True
O14684	P34995	PTGES	PTGER1	False	False	True
Q9H7Z7	P34995	PTGES2	PTGER1	False	False	True
Q15185	P34995	PTGES3	PTGER1	False	False	True
P35070	Q15303	BTC	ERBB4	True	False	False
P35225	Q14627	IL13	IL13RA2	True	False	False
P35318	COMPLEX:O60896_Q16602_Q99527	ADM	RAMP3_CALCRL_GPER1	True	False	False
O14684	P35408	PTGES	PTGER4	False	False	True
Q9H7Z7	P35408	PTGES2	PTGER4	False	False	True
Q15185	P35408	PTGES3	PTGER4	False	False	True
P20711	P35462	DDC	DRD3	False	False	True
P49767	P35916	VEGFC	FLT4	True	False	False
P49767	P35968	VEGFC	KDR	True	False	False
Q06643	P36941	LTB	LTBR	True	False	False
P51671	P37231	CCL11	PPARG	False	False	False
P20711	P41595	DDC	HTR2B	False	False	True
P15121	P43088	AKR1B1	PTGFR	False	False	False
P16152	P43088	CBR1	PTGFR	False	False	False
Q8TBF2	P43088	PRXL2B	PTGFR	False	False	False
O14684	P43115	PTGES	PTGER3	False	False	True
Q9H7Z7	P43115	PTGES2	PTGER3	False	False	True
Q15185	P43115	PTGES3	PTGER3	False	False	True
O14684	P43116	PTGES	PTGER2	False	False	True
Q9H7Z7	P43116	PTGES2	PTGER2	False	False	True
Q15185	P43116	PTGES3	PTGER2	False	False	True
Q16647	P43119	PTGIS	PTGIR	False	False	True
P43490	Q14627	NAMPT	IL13RA2	False	False	False
P43490	Q15077	NAMPT	P2RY6	False	False	False
Q7Z5A9	P46091	TAFA1	CMKLR2	False	False	False
P20711	P46098	DDC	HTR3A	False	False	False
P20711	P47898	DDC	HTR5A	False	False	True
Q96LR4	P48357	TAFA4	LEPR	False	False	False
Q6UWK7	P49685	C10orf99	GPR15	False	False	False
P20711	P50406	DDC	HTR6	False	False	True
P53621	Q99523	COPA	SORT1	False	False	False
P55103	Q13705	INHBC	ACVR2B	True	False	False
P56975	Q15303	NRG3	ERBB4	True	False	False
P58166	Q13705	INHBE	ACVR2B	True	False	False
Q92520	P78310	FAM3C	CXADR	False	False	False
P80188	Q8WUG5	LCN2	SLC22A17	False	False	False
Q15465	COMPLEX:Q9BWV1_Q9Y6C5	SHH	BOC_PTCH2	True	True	False
Q15465	COMPLEX:Q4KMG0_Q9Y6C5	SHH	CDON_PTCH2	True	True	False
Q15465	COMPLEX:P54826_Q9Y6C5	SHH	GAS1_PTCH2	True	False	False
Q14623	COMPLEX:Q13635_Q9BWV1	IHH	PTCH1_BOC	True	True	False
Q15465	COMPLEX:Q13635_Q9BWV1	SHH	PTCH1_BOC	True	True	False
Q14623	COMPLEX:Q13635_Q4KMG0	IHH	PTCH1_CDON	True	True	False
Q15465	COMPLEX:Q13635_Q4KMG0	SHH	PTCH1_CDON	True	True	False
Q14623	COMPLEX:P54826_Q13635	IHH	GAS1_PTCH1	True	False	False
Q15465	COMPLEX:P54826_Q13635	SHH	GAS1_PTCH1	True	False	False
Q9H2E6	COMPLEX:O14786_O75051	SEMA6A	NRP1_PLXNA2	False	False	False
P42330	Q13258	AKR1C3	PTGDR	False	False	False
P42330	Q9Y5Y4	AKR1C3	PTGDR2	False	False	False
COMPLEX:P16144_P23229	Q02297	ITGB4_ITGA6	NRG1	False	False	False
Q96LR4	Q03167	TAFA4	TGFBR3	False	False	False
COMPLEX:P05556_P13612	Q03405	ITGB1_ITGA4	PLAUR	False	False	False
COMPLEX:P05106_P06756	Q03405	ITGB3_ITGAV	PLAUR	False	False	False
Q13007	Q92731	IL24	ESR2	False	False	False
P20711	Q13639	DDC	HTR4	False	False	True
Q8WWG1	Q15303	NRG4	ERBB4	True	False	False
Q15848	Q8TD46	ADIPOQ	CD200R1	False	False	False
Q9HB63	Q16620	NTN4	NTRK2	False	False	False
Q2I0M5	Q9BXB1	RSPO4	LGR4	True	True	False
Q5ZPR3	Q5T2D2	CD276	TREML2	False	False	False
Q6UWK7	Q9UGT4	C10orf99	SUSD2	False	False	False
Q9HB63	Q6UXZ4	NTN4	UNC5D	False	False	False
P20711	Q70Z44	DDC	HTR3D	False	False	False
Q7Z4H4	COMPLEX:O60895_Q16602	ADM2	RAMP2_CALCRL	True	False	False
Q7Z4H4	COMPLEX:O60896_Q16602_Q99527	ADM2	RAMP3_CALCRL_GPER1	True	False	False
Q9HB63	Q8IZJ1	NTN4	UNC5B	False	False	False
P20711	Q8WXA8	DDC	HTR3C	False	False	False
Q96LR4	Q92673	TAFA4	SORL1	False	False	False
Q96LR4	Q92729	TAFA4	PTPRU	False	False	False
Q9UBD9	Q92731	CLCF1	ESR2	False	False	False
P00352	Q92753	ALDH1A1	RORB	False	False	False
O94788	Q92753	ALDH1A2	RORB	False	False	False
P47895	Q92753	ALDH1A3	RORB	False	False	False
Q96LR4	Q9UBG0	TAFA4	MRC2	False	False	False
Q9UBU3	Q9BYF1	GHRL	ACE2	False	False	False
COMPLEX:P05107_P20701	Q9Y624	ITGB2_ITGAL	F11R	False	False	False
P00352	COMPLEX:P10276_P29373	ALDH1A1	RARA_CRABP2	False	False	False
O94788	COMPLEX:P10276_P29373	ALDH1A2	RARA_CRABP2	False	False	False
P47895	COMPLEX:P10276_P29373	ALDH1A3	RARA_CRABP2	False	False	False
P00352	COMPLEX:P10276_P19793_P29373	ALDH1A1	RARA_RXRA_CRABP2	False	False	False
O94788	COMPLEX:P10276_P19793_P29373	ALDH1A2	RARA_RXRA_CRABP2	False	False	False
P47895	COMPLEX:P10276_P19793_P29373	ALDH1A3	RARA_RXRA_CRABP2	False	False	False
P00352	COMPLEX:P10826_P29373	ALDH1A1	RARB_CRABP2	False	False	False
O94788	COMPLEX:P10826_P29373	ALDH1A2	RARB_CRABP2	False	False	False
P47895	COMPLEX:P10826_P29373	ALDH1A3	RARB_CRABP2	False	False	False
P00352	COMPLEX:P10826_P28702_P29373	ALDH1A1	RARB_RXRB_CRABP2	False	False	False
O94788	COMPLEX:P10826_P28702_P29373	ALDH1A2	RARB_RXRB_CRABP2	False	False	False
P47895	COMPLEX:P10826_P28702_P29373	ALDH1A3	RARB_RXRB_CRABP2	False	False	False
P00352	COMPLEX:P13631_P29373	ALDH1A1	RARG_CRABP2	False	False	False
O94788	COMPLEX:P13631_P29373	ALDH1A2	RARG_CRABP2	False	False	False
P47895	COMPLEX:P13631_P29373	ALDH1A3	RARG_CRABP2	False	False	False
P00352	COMPLEX:P13631_P29373_P48443	ALDH1A1	RARG_CRABP2_RXRG	False	False	False
O94788	COMPLEX:P13631_P29373_P48443	ALDH1A2	RARG_CRABP2_RXRG	False	False	False
P47895	COMPLEX:P13631_P29373_P48443	ALDH1A3	RARG_CRABP2_RXRG	False	False	False
P00352	COMPLEX:P19793_P29373	ALDH1A1	RXRA_CRABP2	False	False	False
O94788	COMPLEX:P19793_P29373	ALDH1A2	RXRA_CRABP2	False	False	False
P47895	COMPLEX:P19793_P29373	ALDH1A3	RXRA_CRABP2	False	False	False
P00352	COMPLEX:P28702_P29373	ALDH1A1	RXRB_CRABP2	False	False	False
O94788	COMPLEX:P28702_P29373	ALDH1A2	RXRB_CRABP2	False	False	False
P47895	COMPLEX:P28702_P29373	ALDH1A3	RXRB_CRABP2	False	False	False
P00352	COMPLEX:P29373_P48443	ALDH1A1	CRABP2_RXRG	False	False	False
O94788	COMPLEX:P29373_P48443	ALDH1A2	CRABP2_RXRG	False	False	False
P47895	COMPLEX:P29373_P48443	ALDH1A3	CRABP2_RXRG	False	False	False
Q8TDN7	P21453	ACER1	S1PR1	False	False	True
Q8TDN7	O95136	ACER1	S1PR2	False	False	True
Q8TDN7	Q99500	ACER1	S1PR3	False	False	True
Q8TDN7	O95977	ACER1	S1PR4	False	False	True
Q8TDN7	K7EIT5	ACER1	S1PR5	False	False	True
Q5QJU3	P21453	ACER2	S1PR1	False	False	True
Q5QJU3	O95136	ACER2	S1PR2	False	False	True
Q5QJU3	Q99500	ACER2	S1PR3	False	False	True
Q5QJU3	O95977	ACER2	S1PR4	False	False	True
Q5QJU3	K7EIT5	ACER2	S1PR5	False	False	True
J3KN85	P21453	ACER3	S1PR1	False	False	True
J3KN85	O95136	ACER3	S1PR2	False	False	True
J3KN85	Q99500	ACER3	S1PR3	False	False	True
J3KN85	O95977	ACER3	S1PR4	False	False	True
J3KN85	K7EIT5	ACER3	S1PR5	False	False	True
A0A087X109	Q9Y271	ALOX5	CYSLTR1	False	False	True
A0A087X109	A0A1B0GXM0	ALOX5	CYSLTR2	False	False	True
A0A087X109	M0R222	ALOX5	FPR2	False	False	True
A0A087WW23	Q9Y271	ALOX5AP	CYSLTR1	False	False	True
A0A087WW23	A0A1B0GXM0	ALOX5AP	CYSLTR2	False	False	True
A0A087WW23	M0R222	ALOX5AP	FPR2	False	False	True
A0A1B0GUJ2	P21453	ASAH1	S1PR1	False	False	True
A0A1B0GUJ2	O95136	ASAH1	S1PR2	False	False	True
A0A1B0GUJ2	Q99500	ASAH1	S1PR3	False	False	True
A0A1B0GUJ2	O95977	ASAH1	S1PR4	False	False	True
A0A1B0GUJ2	K7EIT5	ASAH1	S1PR5	False	False	True
V9GY52	P21453	ASAH2	S1PR1	False	False	True
V9GY52	O95136	ASAH2	S1PR2	False	False	True
V9GY52	Q99500	ASAH2	S1PR3	False	False	True
V9GY52	O95977	ASAH2	S1PR4	False	False	True
V9GY52	K7EIT5	ASAH2	S1PR5	False	False	True
A0A2R8Y609	P21453	ASAH2B	S1PR1	False	False	True
A0A2R8Y609	O95136	ASAH2B	S1PR2	False	False	True
A0A2R8Y609	Q99500	ASAH2B	S1PR3	False	False	True
A0A2R8Y609	O95977	ASAH2B	S1PR4	False	False	True
A0A2R8Y609	K7EIT5	ASAH2B	S1PR5	False	False	True
C9JM78	Q8TDS4	BDH1	HCAR2	False	False	True
H0YLS2	C9J3W2	CYP19A1	GPER1	False	False	True
M0QYI2	Q9NPC1	CYP2S1	LTB4R2	False	False	True
C9JMP0	P21728	DDC	DRD1	False	False	True
C9JMP0	A0A1Y8EK52	DDC	DRD2	False	False	True
C9JMP0	E9PCM4	DDC	DRD3	False	False	True
C9JMP0	P21917	DDC	DRD4	False	False	True
C9JMP0	P21918	DDC	DRD5	False	False	True
C9JMP0	D6RA34	DDC	HTR1A	False	False	True
C9JMP0	P28222	DDC	HTR1B	False	False	True
C9JMP0	P28221	DDC	HTR1D	False	False	True
C9JMP0	P28566	DDC	HTR1E	False	False	True
C9JMP0	P30939	DDC	HTR1F	False	False	True
C9JMP0	A0A087WZJ9	DDC	HTR2A	False	False	True
C9JMP0	P41595	DDC	HTR2B	False	False	True
C9JMP0	P28335	DDC	HTR2C	False	False	True
C9JMP0	E5RHV8	DDC	HTR4	False	False	True
C9JMP0	A0A3B3ISH0	DDC	HTR5A	False	False	True
C9JMP0	P50406	DDC	HTR6	False	False	True
C9JMP0	P34969	DDC	HTR7	False	False	True
C9JMP0	Q96RJ0	DDC	TAAR1	False	False	True
E5RIB9	B1AP63	ENPP2	LPAR1	False	False	True
E5RIB9	K7ENG7	ENPP2	LPAR2	False	False	True
E5RIB9	Q9UBY5	ENPP2	LPAR3	False	False	True
E5RIB9	V9GY74	ENPP2	LPAR4	False	False	True
E5RIB9	Q9H1C0	ENPP2	LPAR5	False	False	True
E5RIB9	P43657	ENPP2	LPAR6	False	False	True
E5RIB9	P21453	ENPP2	S1PR1	False	False	True
E5RIB9	O95136	ENPP2	S1PR2	False	False	True
E5RIB9	Q99500	ENPP2	S1PR3	False	False	True
E5RIB9	O95977	ENPP2	S1PR4	False	False	True
E5RIB9	K7EIT5	ENPP2	S1PR5	False	False	True
A0A0G2JQF2	Q13255	FTCD	GRM1	False	False	True
A0A0G2JQF2	C9JL63	FTCD	GRM2	False	False	True
A0A0G2JQF2	C9JUH9	FTCD	GRM3	False	False	True
A0A0G2JQF2	B7ZLU9	FTCD	GRM4	False	False	True
A0A0G2JQF2	A8MT20	FTCD	GRM5	False	False	True
A0A0G2JQF2	O15303	FTCD	GRM6	False	False	True
A0A0G2JQF2	A0A0A0MSC3	FTCD	GRM7	False	False	True
A0A0G2JQF2	A0A0A0MT06	FTCD	GRM8	False	False	True
H7C201	Q13255	GLS	GRM1	False	False	True
H7C201	C9JL63	GLS	GRM2	False	False	True
H7C201	C9JUH9	GLS	GRM3	False	False	True
H7C201	B7ZLU9	GLS	GRM4	False	False	True
H7C201	A8MT20	GLS	GRM5	False	False	True
H7C201	O15303	GLS	GRM6	False	False	True
H7C201	A0A0A0MSC3	GLS	GRM7	False	False	True
H7C201	A0A0A0MT06	GLS	GRM8	False	False	True
E5G745	Q13255	GLS2	GRM1	False	False	True
E5G745	C9JL63	GLS2	GRM2	False	False	True
E5G745	C9JUH9	GLS2	GRM3	False	False	True
E5G745	B7ZLU9	GLS2	GRM4	False	False	True
E5G745	A8MT20	GLS2	GRM5	False	False	True
E5G745	O15303	GLS2	GRM6	False	False	True
E5G745	A0A0A0MSC3	GLS2	GRM7	False	False	True
E5G745	A0A0A0MT06	GLS2	GRM8	False	False	True
A0A804HJZ0	Q13255	GLUD1	GRM1	False	False	True
A0A804HJZ0	C9JL63	GLUD1	GRM2	False	False	True
A0A804HJZ0	C9JUH9	GLUD1	GRM3	False	False	True
A0A804HJZ0	B7ZLU9	GLUD1	GRM4	False	False	True
A0A804HJZ0	A8MT20	GLUD1	GRM5	False	False	True
A0A804HJZ0	O15303	GLUD1	GRM6	False	False	True
A0A804HJZ0	A0A0A0MSC3	GLUD1	GRM7	False	False	True
A0A804HJZ0	A0A0A0MT06	GLUD1	GRM8	False	False	True
A0A804HJZ0	F5H3P1	GLUD1	OXGR1	False	False	True
P49448	Q13255	GLUD2	GRM1	False	False	True
P49448	C9JL63	GLUD2	GRM2	False	False	True
P49448	C9JUH9	GLUD2	GRM3	False	False	True
P49448	B7ZLU9	GLUD2	GRM4	False	False	True
P49448	A8MT20	GLUD2	GRM5	False	False	True
P49448	O15303	GLUD2	GRM6	False	False	True
P49448	A0A0A0MSC3	GLUD2	GRM7	False	False	True
P49448	A0A0A0MT06	GLUD2	GRM8	False	False	True
P49448	F5H3P1	GLUD2	OXGR1	False	False	True
H0YLF0	C9J2E6	HDC	HRH1	False	False	True
H0YLF0	A0A1B0GVZ0	HDC	HRH2	False	False	True
H0YLF0	A0A0A0MR48	HDC	HRH3	False	False	True
H0YLF0	Q9H3N8	HDC	HRH4	False	False	True
O60760	P21731	HPGDS	TBXA2R	False	False	True
A0A0A0MQV1	P04150	HSD11B1	NR3C1	False	False	True
A0A0A0MQS7	C9J3W2	HSD17B1	GPER1	False	False	True
H3BRZ6	Q9H2M2	HSD17B2	ESR1	False	False	True
H3BRZ6	Q92731	HSD17B2	ESR2	False	False	True
H3BRZ6	C9J3W2	HSD17B2	GPER1	False	False	True
P14060	P04150	HSD3B1	NR3C1	False	False	True
P14060	D6RDU4	HSD3B1	PAQR3	False	False	True
P14060	I3L265	HSD3B1	PAQR4	False	False	True
P14060	H0YL06	HSD3B1	PAQR5	False	False	True
