"source" "target" "source_genesymbol" "target_genesymbol" "category_intercell_source" "database_intercell_source" "category_intercell_target" "database_intercell_target" "sources" "references"
"3561" "Q02388" "COMPLEX:P05556_P17301" "COL7A1" "ITGA2_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3562" "P27658" "COMPLEX:P05556_P17301" "COL8A1" "ITGA2_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3563" "P12107" "COMPLEX:O75578_P05556" "COL11A1" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3564" "Q05707" "COMPLEX:O75578_P05556" "COL14A1" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3565" "P39060" "COMPLEX:O75578_P05556" "COL18A1" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3566" "P02461" "COMPLEX:O75578_P05556" "COL3A1" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3567" "P20908" "COMPLEX:O75578_P05556" "COL5A1" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3568" "P05997" "COMPLEX:O75578_P05556" "COL5A2" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3569" "P25940" "COMPLEX:O75578_P05556" "COL5A3" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3570" "Q02388" "COMPLEX:O75578_P05556" "COL7A1" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3571" "P27658" "COMPLEX:O75578_P05556" "COL8A1" "ITGA10_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3572" "P12107" "COMPLEX:P05556_Q9UKX5" "COL11A1" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3573" "Q05707" "COMPLEX:P05556_Q9UKX5" "COL14A1" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3574" "P39060" "COMPLEX:P05556_Q9UKX5" "COL18A1" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3575" "P02461" "COMPLEX:P05556_Q9UKX5" "COL3A1" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3576" "P20908" "COMPLEX:P05556_Q9UKX5" "COL5A1" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3577" "P05997" "COMPLEX:P05556_Q9UKX5" "COL5A2" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3578" "P25940" "COMPLEX:P05556_Q9UKX5" "COL5A3" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3579" "Q02388" "COMPLEX:P05556_Q9UKX5" "COL7A1" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3580" "P27658" "COMPLEX:P05556_Q9UKX5" "COL8A1" "ITGA11_ITGB1" "" "" "" "" "CellPhoneDB;ICELLNET" "ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815"
"3581" "P25063" "Q96LC7" "CD24" "SIGLEC10" "" "" "" "" "CellTalkDB;ICELLNET;iTALK" "CellTalkDB:31367043;ICELLNET:31367043"
"3582" "Q6UXB4" "P18627" "CLEC4G" "LAG3" "" "" "" "" "ICELLNET;connectomeDB2020" "ICELLNET:24769443;connectomeDB2020:24769443"
"3583" "P04899" "P48039" "GNAI2" "MTNR1A" "" "" "" "" "Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr" "Baccin2019:10598579;Baccin2019:17215244;CellTalkDB:10598579;Cellinker:10598579;Cellinker:17215244;HPRD:10598579;HPRD:17215244;LRdb:10598579;LRdb:17;connectomeDB2020:10598579;connectomeDB2020:17215244"
"3584" "P01148" "P30968" "GNRH1" "GNRHR" "" "" "" "" "Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SPIKE;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:11726197;Baccin2019:17095587;Baccin2019:17452338;Baccin2019:414473;Baccin2019:9414473;CellChatDB:19640273;CellTalkDB:17452338;Cellinker:11726197;Cellinker:17095587;Cellinker:17452338;Cellinker:19640273;Cellinker:414473;Cellinker:9414473;Guide2Pharma:11726197;Guide2Pharma:17095587;Guide2Pharma:17452338;Guide2Pharma:26398856;Guide2Pharma:26774084;HPRD:9414473;LRdb:11726197;LRdb:17095587;LRdb:17452338;LRdb:414473;LRdb:9414473;SPIKE:4930860;connectomeDB2020:11726197;connectomeDB2020:17095587;connectomeDB2020:17452338;connectomeDB2020:414473;connectomeDB2020:9414473;scConnect:11726197;scConnect:17095587;scConnect:17452338;scConnect:26398856;scConnect:26774084"
"3585" "Q15465" "Q96QV1" "SHH" "HHIP" "" "" "" "" "Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr" "Baccin2019:1005085510050850;CellTalkDB:10050855;Cellinker:10050855;HPRD:10050855;IntAct:19561609;LRdb:10050855;Lit-BM-17:19561609;NetPath:10050855;connectomeDB2020:10050855"
"3586" "Q15465" "P54826" "SHH" "GAS1" "" "" "" "" "CellTalkDB;Cellinker;HPRD;LRdb;NetPath;connectomeDB2020" "CellTalkDB:17848687;Cellinker:17848687;Cellinker:30613383;HPRD:11572986;LRdb:17848687;NetPath:11572986;connectomeDB2020:17848687;connectomeDB2020:25535338"
"3587" "P49768" "Q92542" "PSEN1" "NCSTN" "" "" "" "" "CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr" "CellTalkDB:10993067;Cellinker:10993067;Cellinker:12603837;HPMR:10993067;HPRD:10993067;HPRD:12603837;IntAct:18201567;LRdb:10993067;LRdb:13;connectomeDB2020:10993067;connectomeDB2020:12603837"
"3588" "O43921" "Q9UF33" "EFNA2" "EPHA6" "" "" "" "" "Baccin2019;CellCall;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr" "Baccin2019:9330863;CellTalkDB:11114742;Cellinker:9330863;HPMR:9330863;LRdb:11114742;SIGNOR:10072375;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863"
"3589" "P52797" "Q9UF33" "EFNA3" "EPHA6" "" "" "" "" "Baccin2019;CellCall;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr" "Baccin2019:9330863;CellTalkDB:11114742;Cellinker:9330863;LRdb:11114742;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863"
"3590" "O43323" "Q96QV1" "DHH" "HHIP" "" "" "" "" "Baccin2019;CancerCellMap;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr" "Baccin2019:10050855;Baccin2019:11435703;CancerCellMap:10050855;CancerCellMap:11435703;CellTalkDB:10050855;Cellinker:10050855;Cellinker:11435703;DIP:19561611;HPRD:10050855;HPRD:11435703;IntAct:19561611;LRdb:10050855;LRdb:11;Lit-BM-17:19561609;Lit-BM-17:19561611;NetPath:10050855;connectomeDB2020:10050855;connectomeDB2020:11435703"
"3591" "Q14623" "Q96QV1" "IHH" "HHIP" "" "" "" "" "Baccin2019;CancerCellMap;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr" "Baccin2019:10050855;Baccin2019:11435703;CancerCellMap:10050855;CancerCellMap:11435703;CellTalkDB:10050855;Cellinker:10050855;Cellinker:11435703;HPMR:10050855;HPRD:10050855;HPRD:11435703;LRdb:10050855;LRdb:11;NetPath:10050855;connectomeDB2020:10050855;connectomeDB2020:11435703"
"3592" "P55196" "P54753" "AFDN" "EPHB3" "" "" "" "" "CellTalkDB;Cellinker;DOMINO;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr" "CellTalkDB:9707552;Cellinker:9707552;DOMINO:9707552;HPRD:9707552;LRdb:9707552;Lit-BM-17:9707552;connectomeDB2020:9707552"
"3593" "P04899" "P51681" "GNAI2" "CCR5" "" "" "" "" "CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr" "CellTalkDB:15251452;Cellinker:15251452;HPRD:15251452;LRdb:15251452;connectomeDB2020:15251452"
"3594" "P35318" "P30988" "ADM" "CALCR" "" "" "" "" "Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:12565884;Baccin2019:15692146;CellTalkDB:10781016;Cellinker:12565884;Cellinker:15692146;Guide2Pharma:12565884;Guide2Pharma:15692146;LRdb:13;LRdb:15692146;connectomeDB2020:12565884;connectomeDB2020:15692146;scConnect:12565884;scConnect:15692146"
"3595" "Q7Z4H4" "P30988" "ADM2" "CALCR" "" "" "" "" "Baccin2019;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:15692146;CellTalkDB:15692146;Guide2Pharma:15692146;Guide2Pharma:21658025;LRdb:15692146;connectomeDB2020:15692146;scConnect:15692146;scConnect:21658025"
"3596" "P10997" "P30988" "IAPP" "CALCR" "" "" "" "" "Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:10342886;Baccin2019:12529937;Baccin2019:9487987;CellTalkDB:10342886;Cellinker:10342886;Cellinker:12529937;Cellinker:9487987;Guide2Pharma:10342886;Guide2Pharma:24169554;Guide2Pharma:9487987;LRdb:10342886;LRdb:12529937;LRdb:9487987;connectomeDB2020:10342886;connectomeDB2020:12529937;connectomeDB2020:9487987;scConnect:10342886;scConnect:24169554;scConnect:9487987"
"3597" "P10092" "P30988" "CALCB" "CALCR" "" "" "" "" "Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:10342886;Baccin2019:11023820;Baccin2019:11033437;Baccin2019:12565884;Baccin2019:14722252;Baccin2019:15692146;Baccin2019:2158663;Baccin2019:7588285;Baccin2019:9487987;CellTalkDB:15692146;Cellinker:15692146;Guide2Pharma:15692146;LRdb:15692146;connectomeDB2020:15692146;scConnect:15692146"
"3598" "P07225" "P30530" "PROS1" "AXL" "" "" "" "" "Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:78670737867073;CellChatDB:29531161;CellTalkDB:7867073;Cellinker:29531161;Guide2Pharma:7867073;LRdb:7867073;SIGNOR:7867073;connectomeDB2020:7867073;scConnect:7867073"
"3599" "P01031" "P21730" "C5" "C5AR1" "" "" "" "" "Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:10602324;Baccin2019:11773063;Baccin2019:15661745;Baccin2019:1847994;Baccin2019:9553099;Baccin2019:9881961;CellTalkDB:1847994;Cellinker:10602324;Cellinker:11773063;Cellinker:15661745;Cellinker:1847994;Cellinker:9553099;Cellinker:9881961;Guide2Pharma:10602324;Guide2Pharma:11773063;Guide2Pharma:15661745;HPMR:1847994;HPRD:9553099;LRdb:10602324;LRdb:11773063;LRdb:15661745;LRdb:1847994;LRdb:9553099;LRdb:9881961;SIGNOR:1847994;connectomeDB2020:10602324;connectomeDB2020:11773063;connectomeDB2020:15661745;connectomeDB2020:1847994;connectomeDB2020:9553099;connectomeDB2020:9881961;scConnect:10602324;scConnect:11773063;scConnect:15661745;scConnect:9881961"
"3600" "P39019" "P21730" "RPS19" "C5AR1" "" "" "" "" "CellPhoneDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr" "Guide2Pharma:11107061;HPRD:11733378;LRdb:11107061;LRdb:12;connectomeDB2020:11107061;connectomeDB2020:11733378;scConnect:11107061"
"3601" "P01031" "Q9P296" "C5" "C5AR2" "" "" "" "" "Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:11773063;Baccin2019:12899627;CellTalkDB:11773063;Guide2Pharma:11773063;Guide2Pharma:12899627;HPMR:11773063;LRdb:11773063;LRdb:13;SIGNOR:11773063;connectomeDB2020:11773063;connectomeDB2020:12899627;scConnect:11773063;scConnect:12899627"
"3602" "Q99969" "P46091" "RARRES2" "CMKLR2" "" "" "" "" "Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:18165312;Baccin2019:23396314;CellChatDB:24671882;CellTalkDB:18165312;Cellinker:18165312;Cellinker:23396314;Cellinker:24671882;Guide2Pharma:18165312;Guide2Pharma:23396314;LRdb:18165312;LRdb:23;connectomeDB2020:18165312;connectomeDB2020:23396314;scConnect:18165312;scConnect:23396314"
"3603" "P01189" "P41143" "POMC" "OPRD1" "" "" "" "" "Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:154641439686407;CellTalkDB:15464143;Cellinker:15464143;Cellinker:9686407;Guide2Pharma:9686407;LRdb:15464143;LRdb:97;SIGNOR:9686407;connectomeDB2020:15464143;connectomeDB2020:9686407;scConnect:9686407"
"3604" "P01213" "P41143" "PDYN" "OPRD1" "" "" "" "" "Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:9686407;Cellinker:9686407;Guide2Pharma:9686407;LRdb:9686407;SIGNOR:9686407;connectomeDB2020:9686407;scConnect:9686407"
"3605" "P01210" "P41143" "PENK" "OPRD1" "" "" "" "" "Baccin2019;CA1;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:9686407;CA1:15082510;Cellinker:9686407;Guide2Pharma:9686407;LRdb:9686407;connectomeDB2020:9686407;scConnect:9686407"
"3606" "P49913" "P25090" "CAMP" "FPR2" "" "" "" "" "CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr" "CellTalkDB:11015447;Cellinker:11015447;Guide2Pharma:11015447;HPMR:11015447;HPRD:11015447;LRdb:11015447;SIGNOR:11015447;connectomeDB2020:11015447;scConnect:11015447"
"3607" "Q9NRV9" "P25089" "HEBP1" "FPR3" "" "" "" "" "CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;scConnect;talklr" "CellTalkDB:15623572;Guide2Pharma:15623572;LRdb:15623572;connectomeDB2020:15623572;scConnect:15623572"
"3608" "O43555" "P30968" "GNRH2" "GNRHR" "" "" "" "" "CellCall;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr" "CellTalkDB:17942747;Cellinker:17452338;Cellinker:17942747;Cellinker:19638591;Guide2Pharma:17452338;Guide2Pharma:17942747;Guide2Pharma:19638591;LRdb:17452338;LRdb:17942747;LRdb:19638591;connectomeDB2020:17452338;connectomeDB2020:17942747;connectomeDB2020:19638591;scConnect:17452338;scConnect:17942747;scConnect:19638591"
"3609" "P07602" "O15354" "PSAP" "GPR37" "" "" "" "" "Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:2369059423690590;CellChatDB:23690594;CellTalkDB:23690594;Cellinker:23690594;Guide2Pharma:23690594;LRdb:23690594;connectomeDB2020:23690594;scConnect:23690594"
"3610" "P07602" "O60883" "PSAP" "GPR37L1" "" "" "" "" "Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:2369059423690590;CellChatDB:23690594;CellTalkDB:23690594;Cellinker:23690594;Guide2Pharma:23690594;LRdb:23690594;connectomeDB2020:23690594;scConnect:23690594"
"3611" "P20366" "P25103" "TAC1" "TACR1" "" "" "" "" "Baccin2019;BioGRID;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:11786503;Baccin2019:12548712;Baccin2019:1311270;Baccin2019:15265501;Baccin2019:7557266;Baccin2019:8702757;Baccin2019:8985159;Baccin2019:9190866;BioGRID:8702757;CellTalkDB:7557266;Cellinker:11786503;Cellinker:12548712;Cellinker:1311270;Cellinker:15265501;Cellinker:7557266;Cellinker:8702757;Cellinker:8985159;Cellinker:9190866;Guide2Pharma:11786503;Guide2Pharma:1311270;Guide2Pharma:15265501;Guide2Pharma:8702757;Guide2Pharma:8985159;Guide2Pharma:9190866;HPRD:12548712;LRdb:11786503;LRdb:12548712;LRdb:1311270;LRdb:15265501;LRdb:7557266;LRdb:8702757;LRdb:8985159;LRdb:9190866;Lit-BM-17:11786503;Lit-BM-17:23597562;Lit-BM-17:8702757;connectomeDB2020:11786503;connectomeDB2020:12548712;connectomeDB2020:1311270;connectomeDB2020:15265501;connectomeDB2020:7557266;connectomeDB2020:8702757;connectomeDB2020:8985159;connectomeDB2020:9190866;scConnect:11786503;scConnect:1311270;scConnect:15265501;scConnect:8702757;scConnect:8985159;scConnect:9190866"
"3612" "Q9UHF0" "P25103" "TAC3" "TACR1" "" "" "" "" "Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr" "CellTalkDB:8925404;Cellinker:12727971;Cellinker:8925404;Cellinker:9190866;Guide2Pharma:9190866;HPRD:12727971;LRdb:12727971;LRdb:8925404;LRdb:9190866;connectomeDB2020:12727971;connectomeDB2020:8925404;connectomeDB2020:9190866"
"3613" "P20366" "P29371" "TAC1" "TACR3" "" "" "" "" "Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr" "Baccin2019:10189055;Baccin2019:10866201;Baccin2019:11226387;Baccin2019:1312036;Baccin2019:2176308;Baccin2019:7557266;Baccin2019:8990205;Baccin2019:9190866;Baccin2019:9272936;CellTalkDB:9272936;Cellinker:11226387;Cellinker:1312036;Cellinker:9190866;Cellinker:9272936;Guide2Pharma:11226387;Guide2Pharma:1312036;Guide2Pharma:9190866;HPRD:9272936;LRdb:11226387;LRdb:1312036;LRdb:9190866;LRdb:9272936;connectomeDB2020:11226387;connectomeDB2020:1312036;connectomeDB2020:9190866;connectomeDB2020:9272936;scConnect:11226387;scConnect:1312036;scConnect:9190866"
